subscriber;message_body;timestamp 
90;Now, i have to look at other file layouts for weka so i know if we have cleanup to do. I did notice that if I manually crop our photos, we can get down to 117 features.;3/23/12 13:00 
90;My merge did not work correctly. I can however load the male and female output files into weka. And they work.;3/23/12 13:24 
53;Lucinda, according to Amanda - Tom is stable. They are going to put a camera down his throat to see what might have happened. No new blood, he is resting comfortably now. Unsure what time they are going to start the procedure. Her number is 773-555-1212 if you want to text her or call her. Love you.;3/23/12 13:33 
53;Great  thanks;3/23/12 13:34 
90;Here at school Matlab works with the diary command, does not like diary via the database.;3/23/12 13:36 
49;Off the respirator. Woo hoo.;3/23/12 17:25 
53;Tom suffered a micro tear in his stomach by the esophogius. As long as he does not do anything to cause it to bleed again, they are planning on letting it heal itself. He is also off the ventilater. Sorry cannot spell.;3/23/12 17:45 
33;Off the respirator. Woo hoo.;3/23/12 17:46 
53;I cant type;3/23/12 17:47 
53;Great .ews  thanks;3/23/12 17:47 
33;That is awesome;3/23/12 17:48 
40;Looking like closer to 6:15;3/23/12 17:51 
53;Me neither.;3/23/12 19:23 
49;Severe weather coming in, be careful coming home.;3/23/12 19:24 
49;Yah nurse told me.;3/23/12 19:27 
90;Did you test my code i put up. In the new folder?;3/24/12 16:23 
90;When did you upload it?;3/24/12 16:24 
90;Yesterday.;3/24/12 16:25 
90;I used smaller pictures so there are only 117 features. Weka likes the files.;3/24/12 16:27 
90;Folder called working code with cancatination.;3/24/12 16:36 
90;The code is 25 pictures but i have 100 of each male and female in the folder. We can change the code to read more pictures.;3/24/12 16:37 
49;Did Tom get moved to another room?;3/24/12 21:31 
49;Spoke with att, they need you to call them at 1-800-555-1212. My social is 123-45-6789. They need numbers and such from your phone ti send you a warranty replacement. Are you going to the egg hunt? 10 am it starts.;3/24/12 8:24 
110;"Molly Henderson commented on your status: done girlie girl!";3/25/12 10:21 
110;"Molly Henderson commented on your status: Coming his way!";3/25/12 10:22 
110;"Samantha Smith commented on your status: SEE!! He's no angel!!!!  LOL.  I'm almost on my way.  I was trying to pack those storage bins but I think I need more of them :-(";3/25/12 10:29 
110;"Molly Henderson commented on your status: Aww that is horrible - Don't understand why they can't make exceptions every once in a while.";3/25/12 10:30 
110;"Rachel Tanner commented on your status: i would if i knew how.";3/25/12 10:52 
110;"Linda Marsh commented on your status: Prayers are on the way!";3/25/12 11:11 
110;"Rachel Lee Dobbs commented on your status: Sending lots of prayers to Papa Smith!";3/25/12 13:41 
49;Not when I left for the night;3/25/12 3:07 
49;Room 617. Bed 2;3/26/12 12:18 
111;"Sara Smith on your wall: You unfriendly me?!?!? Reply with your comment or ""like"".";3/26/12 17:07 
111;"Sara Smith commented on your Wall post: It made me send you a friend request to post on your wall....did you get my text???";3/26/12 18:20 
111;"Sara Smith commented on your Wall post: Can you call Mandy and see if she was serious about a puppy....Wilma has some people interested....especially coconut and pistachio";3/26/12 18:22 
49;Tom still in the hospital?;3/26/12 20:02 
49;Yes room318;3/26/12 20:03 
49;I hope to see him tomorrow since I have to take mom to the eye doctor.;3/26/12 20:06 
112;"Martha Washeck commented on your link:Yes I always ""BELIEVE"" and I dont believe that GOD or the ANGEL...";3/26/12 21:12 
110;"Susan Migdal commented on your status: Thanks!!";3/26/12 22:33 
110;"Jamie Martek commented on your status: That's what they say..""Gotta love'em or.....(you fill in the blank)";3/26/12 9:32 
49;Call me when you leave the house, ill come down and meet you at the door.;3/27/12 11:38 
90;The problem was I was running 'project' which is a Matlab function and not Project.m the name of the script.;3/27/12 13:41 
90;Sounds familiar.;3/27/12 14:14 
110;"Rachel Lee Dobbs commented on your status: I love my Verizon HTC Incredible 2";3/27/12 14:40 
113;"Samantha Smith commented on your photo. Boys.... LOL Reply with your comment or ""like"".";3/27/12 14:48 
110;"Mike Barns commented on your status: Verizon!";3/27/12 15:15 
110;"Misty Partle commented on your status: Where's she goin to have it done at??";3/27/12 17:33 
49;Where r u? Herb shipmentÛ;3/27/12 17:43 
110;"Rachel Tanner commented on your status: yes. she will..look out..woo hoo";3/27/12 18:29 
110;"Misty Partle commented on your status: Oh okay.";3/27/12 18:43 
110;"Shannon Golby commented on your status: We will have to be more careful when making fun of her. LOL";3/27/12 18:57 
110;"Rachel Lee Dobbs commented on your status: Why did she change her mind?";3/27/12 19:03 
110;Doctor was good speaker who presented the outcome in terms she could relate to.;3/27/12 19:10 
110;"Molly Henderson commented on your status: Watch out!  Bet she still won't want to sit in the front seat, she'd be able to be a back seat driver.  Love and hugs to mom!";3/27/12 20:20 
90;Yes, check your path and reopen the file.;3/27/12 7:41 
114;Hi cindy, this is Marsha I'm running late I will be there soon;3/28/12 12:36 
114;in 10 mins.*;3/28/12 12:37 
110;"Samantha Smith commented on your status: I am sad that I cannot see Rachel's FB :-(";3/28/12 19:45 
110;"Samantha Smith commented on your status: I can't see her tagged in your post which means she has me blocked";3/28/12 20:11 
115;"Samantha Smith commented on 'Samantha Smith's Wall post: Didn't get to go";3/28/12 20:11 
110;"Sara Smith commented on your status: They don't come up tagged for me either....";3/28/12 21:00 
110;"Samantha Smith commented on your status: Sucks to be us.";3/28/12 21:15 
39;mindy's jersey is here and so is a box for you.;3/28/12 21:56 
53;Hey where u want to meet for lunch and what time is good for u??  I can make it any time and will go to library at school after ee have lunch.;3/29/12 10:03 
53;Are you on campus?;3/29/12 11:21 
53;Let me call you.;3/29/12 11:57 
53;No not on campus.;3/29/12 11:58 
39;pharmacy package came today.;3/29/12 17:53 
53;Thanks for having lunch with me. I enjoyed seeing you.;3/29/12 17:54 
53;(4/4) on the books so I will b close if I can find the  materials by the time I get back from Great Lakes.;3/29/12 20:48 
53;(3/4)  in instead and just take a day of leave.  At least I got some hours in this week with the conference calls.  That helps.  I still have 80 hours of leave;3/29/12 20:48 
53;(2/4) om Amazon.  Worried about how I am going to get 4 hours of work on tomottow without the materials I need.  Oh well, guess I will get a lot of packing time;3/29/12 20:48 
53;(1/4) U too. sorry I didnt find u befote I left .  They didnt have the books I needed just as u said so I didnt stay long.  I guess I will have to order them fr;3/29/12 20:48 
53;What is the name of the book?;3/29/12 20:53 
53;Call cook county library. I will check out the book for you. You can have it delivered to Chicago from any Cook County branch and check it out for two weeks.;3/29/12 20:53 
53;(2/2) lassrooms.  Will a library carry a specialized rating scale like that?  I figured school would because they have a lab school, but apparently not..;3/29/12 20:59 
53;(1/2) ITERS and ECERS they are both environmental rating scales for day care centers.  ITERS is for infant and Toddler classrooms.  The other is for preschool c;3/29/12 20:59 
53;Maybe. It could be a reference book that might prevent it from being able to be checked out.;3/29/12 21:00 
53;Yes  I didnt ask about that.  U r probably right.;3/29/12 21:02 
53;Do you need the form?;3/29/12 21:10 
53;There is a form for iters;3/29/12 21:11 
53;What form?;3/29/12 21:11 
39;Thank you.;3/29/12 8:55 
110;"Jill H. Farmer commented on your status: Loved being with you too.  I am starting to want to stay here.  I never thought I'd see the day I would want to come back home to stay, but I find I miss my best friend so much, I want to stay!";3/30/12 11:34 
110;Don't make me cry;3/30/12 12:15 
110;"Samantha Smith commented on your status: :-(";3/30/12 12:16 
110;"Jill H. Farmer commented on your status: I about made myself cry cuz its true.  I really am wanting to just come  HOME.";3/30/12 13:05 
63;Add folder for prof smith to the students folders as in his email. Password needs to be password123;3/30/12 14:21 
63;Susie needs prof smith's key returned soon. Also, come by my office and swap out monitor with one in rm 50 please.;3/30/12 15:08 
110;"Susie Niles commented on your status: Good Luck Mama D , we will be waiting for you guys in Fl. !!! We  are going to universal next week to see Harry Potters. If ya win :))) See ya there :))";3/30/12 21:40 
110;"Susie Niles commented on your status: Caleb was but now its Hunger Games, but they say its nice there";3/30/12 21:44 
110;"Susie Niles commented on your status: Would rather be at the beach myself, the things we do for our kids :))))";3/30/12 21:48 
110;"Samantha Smith commented on your status: IDK if Heather can see my posts but if not tell her I send my hugs.";3/30/12 22:55 
112;"You have been poked on Facebook by 'Samantha Smith. Reply ""p"" to poke 'Samantha back.";3/30/12 22:56 
112;Paul Crabtree accepted your friend request.;3/31/12 10:53 
33;Tom is in Allentown, PA;3/31/12 14:14 
33;Tom ate 2.5 pieces of lasagna.;3/31/12 20:15 
112;"You have been poked on Facebook by Susie Lynch. Reply ""p"" to poke Susie back.";3/31/12 20:19 
33;That does not surprise me.;3/31/12 20:42 
33;He has never had my lasgna. He did not know it was going to be addictive.;3/31/12 20:46 
33;He agrees with you.;3/31/12 20:47 
33;It is so good!;3/31/12 20:47 
33;He knows good food;3/31/12 20:51 
92;th ago.    Thank you.   It shipped out the Monday after you went off the deep end. If she didn't get it she needs to contact me not you.;4/13/12 10:53 
92;I would appreciate it is you would talk with your daughter about stirring shit up again.  I asked her to please send out an item my friend ordered a mon;4/13/12 10:53 
90;K. Just saw emails. Was calling in regards.;4/13/12 14:02 
90;In a traing session until 3:30;4/13/12 14:02 
33;either so FUCK OFF!!!!!!!!!!!!!!;4/13/12 16:08 
33;I'm sorry to bring you into this, but I am going to contact someone about her harassment.   You are such a bitch. Mom has nothing to do with my business;4/13/12 16:08 
70;Hey cindy, am I supposed to be at this spring convocation right now. He sent it to tech support and it says mandatory...;4/13/12 8:05 
70;Who sent it, jim?;4/13/12 8:17 
70;Yup;4/13/12 8:18 
70;Ok.;4/13/12 8:25 
4;What are you up to tonight?;4/14/11 10:37 
4;I will be in aurora till about 8:30, so free after that;4/14/11 10:38 
4;You wanna go to three brothers on your way back?;4/14/11 10:39 
4;Sounds good to me;4/14/11 10:39 
4;Sweet! My roommate Tim is coming too!;4/14/11 10:42 
4;Kewl;4/14/11 10:43 
4;So Nate is gonna come out too! The day has finally arrived! :);4/14/11 15:07 
4;Kewl;4/14/11 15:07 
4;Aww yeah! ;4/14/11 15:08 
2;No took day off;4/14/11 15:26 
2;Why?;4/14/11 15:27 
2;Can I call?;4/14/11 15:27 
2;Yeah;4/14/11 15:27 
4;Hey u guys want to meet up any earlier by chance?;4/14/11 16:47 
4;Well we are going to bob's house, as soon as that is done we can meetup. Are you not going to aurora?;4/14/11 16:56 
4;Maybe not;4/14/11 17:11 
4;But I will definitely meet u tonight at three bros;4/14/11 17:11 
4;Ok well i was gonna say you are welcome to come to bob's house too;4/14/11 17:13 
4;Oh yeah;4/14/11 17:15 
4;We'll see ;4/14/11 17:16 
3;It is any 4 books for $16 lol;4/14/11 18:56 
3;Lol, damn! Wonder if they got any good neuro stuff;4/14/11 19:01 
3;We are headed out now.;4/14/11 21:05 
3;K see u in a few;4/14/11 21:10 
92;(2/2)I wasn't sure if they could exchange one piece or would need to do them all??;4/14/12 15:01 
92;(1/2)Can you call pharmacy and ask about the pans. It looks like there are areas where the coloring might be botched. You'd have to ask adam for specific details but;4/14/12 15:01 
3;Umm PCP;4/15/11 14:20 
3;Did you see that dude who ate his own crap on bath salts?;4/15/11 19:12 
3;Muahaha;4/15/11 19:14 
49;U awake?;4/15/12 13:32 
49;Mom wa s wondering when she could call you.;4/15/12 13:34 
49;Whats up?;4/15/12 13:34 
56;My moms surgery is cancelled tomorrow, the Dr had an emergency~she has to call tomorrow to try to reschedule.  lucy;4/15/12 16:09 
56;Bummer. She was so looking forward to this.;4/15/12 18:24 
56;Oh, i am so sorry. I hope he can reschedule her quickly.;4/15/12 19:10 
56;She can barely walk~we got a wheelchair for her now;4/15/12 19:10 
56;I will keep you posted when we find out more tomorrow.;4/15/12 19:26 
56;Ok.;4/15/12 21:14 
2;Give me a call.not sure whats going on yet.;4/16/11 11:35 
2;K;4/16/11 11:39 
8;Want to wood today;4/16/11 14:11 
8;Hey sorry took nap;4/16/11 16:53 
8;Long nap;4/16/11 16:53 
8;Lol;4/16/11 16:53 
8;Did you want to do the wood?;4/16/11 16:54 
8;I could;4/16/11 16:57 
8;Lemme see what us Goin on;4/16/11 16:58 
8;Ok let me know so I can call mike;4/16/11 17:00 
8;Can we do it tomorrow;4/16/11 17:00 
8;He goes to bed about 5.;4/16/11 17:02 
8;Am;4/16/11 17:02 
8;Ok so when is best time?;4/16/11 17:02 
8;Tomorrow;4/16/11 17:02 
8;Today or next weekend. Have to talk to him.;4/16/11 17:03 
8;Ok kewl;4/16/11 17:03 
8;I am free all day tomorrow;4/16/11 17:03 
8;Sorry man, I laid down and crashed for several hours;4/16/11 17:04 
8;My bad;4/16/11 17:04 
3;Any plans?;4/16/11 19:07 
3;Yeah, what ru doing tomorrow?;4/16/11 19:13 
3;Prob staying in and studying, busy tonight?;4/16/11 19:15 
3;Yeah at friends house;4/16/11 19:15 
3;Borders has nothing left lol;4/16/11 20:29 
3;Goin fast lol;4/16/11 20:29 
3;I am heading over. Thought I hit snooze...;4/16/11 8:20 
3;No prob lol;4/16/11 8:20 
3;See u soon;4/16/11 8:20 
56;Surgery is on for April 23~the Dr has the flu.  lucy;4/16/12 10:25 
114;Hi cindy, this is Rachel I'm on my way running late.;4/16/12 12:40 
49;MichelleKing asked about your camper tonight on fb. She wanted to know the size, year, and model. Any info you want me to pass along.;4/16/12 21:00 
5;Hey I think I got a virus on my pc. Are you in the area today where u might be able to look at it?;4/17/11 10:37 
5;Yes but not sure what is going on today;4/17/11 10:41 
5;Ok..not sure what I should do first, never had a virus before. It is mailing all my contacts;4/17/11 10:43 
5;That might just mean ur mail got hacked ;4/17/11 10:44 
5;Change password asap;4/17/11 10:44 
5;Use strong password;4/17/11 10:45 
5;Okay I will do that now. If you have some time later to take a look at it, please let me know. Thanks ;4/17/11 10:45 
5;K text me around 1 or I will forget lol;4/17/11 10:47 
5;Ok :);4/17/11 10:48 
6;You and amber wnt to go to bdubs in chicago tnght;4/17/11 16:31 
6;Not sure yet;4/17/11 16:52 
6;K;4/17/11 16:52 
6;K;4/17/11 16:55 
6;Nce;4/17/11 17:29 
6;Ugh. Never hit acid with pranksters. BAAAD trip.;4/17/11 18:59 
56;Just checking in on you today.  Hope you are ok.  Love you, lucy;4/17/12 8:05 
7;Hey can u send d screen shots of ur part to me? Tom needs our team's screen shots;4/18/11 19:10 
56;Thank you & Amanda for the card and the beautiful note inside.  Hope you are doing ok.  Love, lucy;4/18/12 7:47 
70;Rich Smith may want to purchase your html book. What  price are you willing to sell it for?;4/18/12 8:30 
3;Restarted computer and everything is on there!;4/19/11 17:21 
3;Good to hear! You can now breath a sigh of relief lol;4/19/11 17:27 
